Var11,Var12,Var13
"358,1396","7,449784","189,0817"
"358,1396","7,449784","189,0817"
"357,8448","6,845564","189,0647"
"357,8448","6,845564","189,0647"
"357,8448","6,845564","189,0647"
"357,8448","6,845564","189,0647"
"357,8448","6,845564","189,0647"
"357,6971","7,176001","189,1636"
"357,6971","7,176001","189,1636"
"357,6971","7,176001","189,1636"
"357,6971","7,176001","189,1636"
"357,6971","7,176001","189,1636"
"357,6971","7,176001","189,1636"
"357,5097","7,969564","189,2584"
"357,5097","7,969564","189,2584"
"357,5097","7,969564","189,2584"
"357,5097","7,969564","189,2584"
"357,5097","7,969564","189,2584"
"357,3721","9,804976","189,1012"
"357,3721","9,804976","189,1012"
"357,3721","9,804976","189,1012"
"357,3721","9,804976","189,1012"
"357,3721","9,804976","189,1012"
"357,3721","9,804976","189,1012"
"357,7899","12,8428","189,336"
"357,7899","12,8428","189,336"
"357,7899","12,8428","189,336"
"357,7899","12,8428","189,336"
"357,7899","12,8428","189,336"
"357,9396","16,21643","188,7435"
"357,9396","16,21643","188,7435"
"357,9396","16,21643","188,7435"
"357,9396","16,21643","188,7435"
"357,9396","16,21643","188,7435"
"357,9396","16,21643","188,7435"
"358,2005","19,27358","187,8408"
"358,2005","19,27358","187,8408"
"358,2005","19,27358","187,8408"
"358,2005","19,27358","187,8408"
"358,2005","19,27358","187,8408"
"358,2005","19,27358","187,8408"
"358,1187","20,78101","187,7017"
"358,1187","20,78101","187,7017"
"358,1187","20,78101","187,7017"
"358,1187","20,78101","187,7017"
"358,1187","20,78101","187,7017"
"357,4163","21,80077","187,3325"
"357,4163","21,80077","187,3325"
"357,4163","21,80077","187,3325"
"357,4163","21,80077","187,3325"
"357,4163","21,80077","187,3325"
"357,4163","21,80077","187,3325"
"357,4163","21,80077","187,3325"
"357,4163","21,80077","187,3325"
"357,4163","21,80077","187,3325"
"357,4163","21,80077","187,3325"
"357,4163","21,80077","187,3325"
"357,5872","23,67658","187,582"
"357,5872","23,67658","187,582"
"357,5872","23,67658","187,582"
"357,5872","23,67658","187,582"
"357,5872","23,67658","187,582"
"357,5872","23,67658","187,582"
"358,0481","29,2389","188,379"
"358,0481","29,2389","188,379"
"358,0481","29,2389","188,379"
"358,0481","29,2389","188,379"
"358,0481","29,2389","188,379"
"358,0481","29,2389","188,379"
"358,0481","29,2389","188,379"
"358,0481","29,2389","188,379"
"359,0563","32,9104","188,4545"
"359,0563","32,9104","188,4545"
"359,0563","32,9104","188,4545"
"359,589","34,51372","188,283"
"359,589","34,51372","188,283"
"359,589","34,51372","188,283"
"359,589","34,51372","188,283"
"359,589","34,51372","188,283"
"359,2261","35,06835","188,5345"
"359,2261","35,06835","188,5345"
"359,2261","35,06835","188,5345"
"359,2261","35,06835","188,5345"
"359,2261","35,06835","188,5345"
"359,2261","35,06835","188,5345"
"359,2261","35,06835","188,5345"
"359,2261","35,06835","188,5345"
"359,2261","35,06835","188,5345"
"359,2261","35,06835","188,5345"
"359,2261","35,06835","188,5345"
"359,2261","35,06835","188,5345"
"358,9546","35,30151","188,5754"
"358,9546","35,30151","188,5754"
"358,9546","35,30151","188,5754"
"358,9546","35,30151","188,5754"
"358,9546","35,30151","188,5754"
"359,079","35,56541","188,502"
"359,079","35,56541","188,502"
"359,079","35,56541","188,502"
"359,079","35,56541","188,502"
"359,079","35,56541","188,502"
"359,079","35,56541","188,502"
"359,3665","35,58761","188,354"
"359,3665","35,58761","188,354"
"359,3665","35,58761","188,354"
"359,3665","35,58761","188,354"
"359,3665","35,58761","188,354"
"359,2072","35,79426","188,4213"
"359,2072","35,79426","188,4213"
"359,2072","35,79426","188,4213"
"359,2072","35,79426","188,4213"
"359,2072","35,79426","188,4213"
"359,2072","35,79426","188,4213"
"359,215","35,68546","188,4247"
"359,215","35,68546","188,4247"
"359,215","35,68546","188,4247"
"359,215","35,68546","188,4247"
"359,215","35,68546","188,4247"
"359,1062","35,67772","188,3897"
"359,1062","35,67772","188,3897"
"359,1062","35,67772","188,3897"
"359,1062","35,67772","188,3897"
"359,1062","35,67772","188,3897"
"359,1062","35,67772","188,3897"
"359,0085","35,52634","188,3506"
"359,0085","35,52634","188,3506"
"359,0085","35,52634","188,3506"
"359,0085","35,52634","188,3506"
"359,0085","35,52634","188,3506"
"359,0433","35,5298","188,2418"
"359,0433","35,5298","188,2418"
"359,0433","35,5298","188,2418"
"359,0433","35,5298","188,2418"
"359,0433","35,5298","188,2418"
"359,0433","35,5298","188,2418"
"359,0085","35,52634","188,3506"
"359,0085","35,52634","188,3506"
"359,0085","35,52634","188,3506"
"359,0085","35,52634","188,3506"
"359,0085","35,52634","188,3506"
"359,0323","35,67353","188,2459"
"359,0323","35,67353","188,2459"
"359,0323","35,67353","188,2459"
"359,0323","35,67353","188,2459"
"359,0323","35,67353","188,2459"
"359,0323","35,67353","188,2459"
"359,0247","35,78235","188,2425"
"359,0247","35,78235","188,2425"
"359,0247","35,78235","188,2425"
"359,0247","35,78235","188,2425"
"359,0247","35,78235","188,2425"
"359,0247","35,78235","188,2425"
"359,0524","35,89455","188,1302"
"359,0524","35,89455","188,1302"
"359,0524","35,89455","188,1302"
"359,0524","35,89455","188,1302"
"359,0524","35,89455","188,1302"
"359,1049","36,15401","187,9134"
"359,1049","36,15401","187,9134"
"359,1049","36,15401","187,9134"
"359,1049","36,15401","187,9134"
"359,1049","36,15401","187,9134"
"359,1049","36,15401","187,9134"
"359,0799","36,51562","187,9107"
"359,0799","36,51562","187,9107"
"359,0799","36,51562","187,9107"
"359,0799","36,51562","187,9107"
"359,0799","36,51562","187,9107"
"359,1374","36,73933","187,687"
"359,1374","36,73933","187,687"
"359,1374","36,73933","187,687"
"359,1374","36,73933","187,687"
"359,1374","36,73933","187,687"
"359,1374","36,73933","187,687"
"359,2872","37,22245","187,5007"
"359,2872","37,22245","187,5007"
"359,2872","37,22245","187,5007"
"359,2872","37,22245","187,5007"
"359,2872","37,22245","187,5007"
"359,5472","38,21947","187,6084"
"359,5472","38,21947","187,6084"
"359,5472","38,21947","187,6084"
"359,5472","38,21947","187,6084"
"359,5472","38,21947","187,6084"
"359,5472","38,21947","187,6084"
"359,6932","39,71915","187,9389"
"359,6932","39,71915","187,9389"
"359,6932","39,71915","187,9389"
"359,6932","39,71915","187,9389"
"359,6932","39,71915","187,9389"
"359,7546","40,55816","187,6106"
"359,7546","40,55816","187,6106"
"359,7546","40,55816","187,6106"
"359,7546","40,55816","187,6106"
"359,7546","40,55816","187,6106"
"359,7546","40,55816","187,6106"
"359,7376","40,81233","187,6119"
"359,7376","40,81233","187,6119"
"359,7376","40,81233","187,6119"
"359,7376","40,81233","187,6119"
"359,7376","40,81233","187,6119"
"359,7376","40,81233","187,6119"
"359,2138","40,78134","187,0511"
"359,2138","40,78134","187,0511"
"359,2138","40,78134","187,0511"
"359,2138","40,78134","187,0511"
"359,2138","40,78134","187,0511"
"358,2521","40,68762","186,6874"
"358,2521","40,68762","186,6874"
"358,2521","40,68762","186,6874"
"358,2521","40,68762","186,6874"
"358,2521","40,68762","186,6874"
"358,2521","40,68762","186,6874"
"357,8733","40,45501","186,4299"
"357,8733","40,45501","186,4299"
"357,8733","40,45501","186,4299"
"357,8733","40,45501","186,4299"
"357,8733","40,45501","186,4299"
"357,8435","40,30389","186,5363"
"357,8435","40,30389","186,5363"
"357,8435","40,30389","186,5363"
"357,8435","40,30389","186,5363"
"357,8435","40,30389","186,5363"
"357,8435","40,30389","186,5363"
"357,7754","40,30286","186,3895"
"357,7754","40,30286","186,3895"
"357,7754","40,30286","186,3895"
"357,7754","40,30286","186,3895"
"357,7754","40,30286","186,3895"
"357,7123","40,19447","186,247"
"357,7123","40,19447","186,247"
"357,7123","40,19447","186,247"
"357,7123","40,19447","186,247"
"357,7123","40,19447","186,247"
"357,7123","40,19447","186,247"
"357,3613","39,80405","186,6078"
"357,3613","39,80405","186,6078"
"357,3613","39,80405","186,6078"
"357,3613","39,80405","186,6078"
"357,3613","39,80405","186,6078"
"357,4184","39,33025","186,8755"
"357,4184","39,33025","186,8755"
"357,4184","39,33025","186,8755"
"357,4184","39,33025","186,8755"
"357,4184","39,33025","186,8755"
"357,4184","39,33025","186,8755"
"357,5945","39,22107","187,4268"
"357,5945","39,22107","187,4268"
"357,5945","39,22107","187,4268"
"357,5945","39,22107","187,4268"
"357,5945","39,22107","187,4268"
"357,5945","39,22107","187,4268"
"357,9093","38,72082","188,0161"
"357,9093","38,72082","188,0161"
"357,9093","38,72082","188,0161"
"357,9093","38,72082","188,0161"
"357,9093","38,72082","188,0161"
"358,0528","38,14369","188,4311"
"358,0528","38,14369","188,4311"
"358,0528","38,14369","188,4311"
"358,0528","38,14369","188,4311"
"358,0528","38,14369","188,4311"
"358,6154","37,93254","188,2565"
"358,6154","37,93254","188,2565"
"358,6154","37,93254","188,2565"
"358,6154","37,93254","188,2565"
"358,6154","37,93254","188,2565"
"358,6154","37,93254","188,2565"
"358,5043","37,92028","188,5809"
"358,5043","37,92028","188,5809"
"358,5043","37,92028","188,5809"
"358,5043","37,92028","188,5809"
"358,5043","37,92028","188,5809"
"357,96","37,40205","188,8769"
"357,96","37,40205","188,8769"
"357,96","37,40205","188,8769"
"357,96","37,40205","188,8769"
"357,96","37,40205","188,8769"
"357,96","37,40205","188,8769"
"357,7075","36,89964","189,3943"
"357,7075","36,89964","189,3943"
"357,7075","36,89964","189,3943"
"357,7075","36,89964","189,3943"
"357,7075","36,89964","189,3943"
"357,7075","36,89964","189,3943"
"357,2948","36,16616","189,7457"
"357,2948","36,16616","189,7457"
"357,2948","36,16616","189,7457"
"357,2948","36,16616","189,7457"
"357,2948","36,16616","189,7457"
"357,8057","35,33438","189,8967"
"357,8057","35,33438","189,8967"
"357,8057","35,33438","189,8967"
"357,8057","35,33438","189,8967"
"357,8057","35,33438","189,8967"
"357,8057","35,33438","189,8967"
"358,2701","35,37965","189,5648"
"358,2701","35,37965","189,5648"
"358,2701","35,37965","189,5648"
"358,2701","35,37965","189,5648"
"358,2701","35,37965","189,5648"
"358,2701","35,37965","189,5648"
"358,2663","35,85414","189,4464"
"358,2663","35,85414","189,4464"
"358,2663","35,85414","189,4464"
"358,2663","35,85414","189,4464"
"358,2663","35,85414","189,4464"
"357,9002","36,30542","188,9689"
"357,9002","36,30542","188,9689"
"357,9002","36,30542","188,9689"
"357,9002","36,30542","188,9689"
"357,9002","36,30542","188,9689"
"357,9002","36,30542","188,9689"
"357,8658","37,2633","188,1149"
"357,8658","37,2633","188,1149"
"357,8658","37,2633","188,1149"
"357,8658","37,2633","188,1149"
"357,8658","37,2633","188,1149"
"358,146","38,14004","186,7613"
"358,146","38,14004","186,7613"
"358,146","38,14004","186,7613"
"358,146","38,14004","186,7613"
"358,146","38,14004","186,7613"
"358,146","38,14004","186,7613"
"358,5187","38,86076","185,918"
"358,5187","38,86076","185,918"
"358,5187","38,86076","185,918"
"358,5187","38,86076","185,918"
"358,5187","38,86076","185,918"
"358,7117","37,92911","185,8631"
"358,7117","37,92911","185,8631"
"358,7117","37,92911","185,8631"
"358,7117","37,92911","185,8631"
"358,7117","37,92911","185,8631"
"358,7117","37,92911","185,8631"
"358,4581","37,18326","186,3776"
"358,4581","37,18326","186,3776"
